,ct1,ct2,ID,Statistic,U,pvalue,n_adenoma_ROIs,n_cancer_ROIs,median_adenoma,median_carcinoma,newindex,StatisticType,StatType,UniqueStatID
301,A,B,17,TCM_A-B_H1-birth-mean,426.0,0.24390608437819672,47,22,7.391352482140064,12.980168023705483,17_A-B,TCM,TCM_H1-birth-mean,17_TCM_A-B_H1-birth-mean
302,A,B,17,TCM_A-B_H1-death-mean,424.0,0.23364141426896368,47,22,17.34022567385719,21.519490128471737,17_A-B,TCM,TCM_H1-death-mean,17_TCM_A-B_H1-death-mean
303,A,B,17,TCM_A-B_H1-death-sd,457.0,0.4436033300583542,47,22,10.620885837560271,14.121960479829937,17_A-B,TCM,TCM_H1-death-sd,17_TCM_A-B_H1-death-sd
304,A,B,17,TCM_A-B_H1-persistence-mean,459.0,0.4590751388935306,47,22,7.068608740201364,7.909131130583946,17_A-B,TCM,TCM_H1-persistence-mean,17_TCM_A-B_H1-persistence-mean
305,A,B,17,TCM_A-B_H1-persistence-sd,459.0,0.4590751388935306,47,22,8.708547927965823,8.628511080705014,17_A-B,TCM,TCM_H1-persistence-sd,17_TCM_A-B_H1-persistence-sd
306,A,B,18,WassersteinDistance_A-B,530.0,0.07184950895833407,35,40,42.30554162223244,44.3376216136847,18_A-B,WassersteinDistance,WassersteinDistance,18_WassersteinDistance_A-B
307,A,B,18,PCF_A-B_gmax,469.0,0.014369812411919449,35,40,2.631324367502385,3.2879562320162163,18_A-B,PCF,PCF_gmax,18_PCF_A-B_gmax
308,A,B,18,PCF_A-B_rpeak,672.5,0.7596279828984466,35,40,5.0,5.0,18_A-B,PCF,PCF_rpeak,18_PCF_A-B_rpeak
309,A,B,18,PCF_A-B_gmin,481.0,0.020316825246176805,35,40,0.9643558652853136,1.023910625139103,18_A-B,PCF,PCF_gmin,18_PCF_A-B_gmin
310,A,B,18,PCF_A-B_rtrough,618.0,0.37936825586455636,35,40,115.0,130.0,18_A-B,PCF,PCF_rtrough,18_PCF_A-B_rtrough
311,A,B,18,PCF_A-B_int0_20,470.0,0.014798887842568866,35,40,49.605190443046126,61.42409078542399,18_A-B,PCF,PCF_int0_20,18_PCF_A-B_int0_20
312,A,B,18,PCF_A-B_int0_40,473.0,0.016154599041246272,35,40,82.68311262184444,106.86628290695455,18_A-B,PCF,PCF_int0_40,18_PCF_A-B_int0_40
313,A,B,18,PCF_A-B_int0_100,460.0,0.010975986025385456,35,40,157.77420552090962,192.45944713478116,18_A-B,PCF,PCF_int0_100,18_PCF_A-B_int0_100
314,A,B,18,TCM_A-B_H0-nBars,823.0,0.19249080054223955,35,40,21.0,16.5,18_A-B,TCM,TCM_H0-nBars,18_TCM_A-B_H0-nBars
315,A,B,18,TCM_A-B_H1-nBars,872.0,0.06804424780052633,35,40,17.0,14.5,18_A-B,TCM,TCM_H1-nBars,18_TCM_A-B_H1-nBars
316,A,B,18,TCM_A-B_H0-death-mean,625.0,0.42883813002989857,35,40,8.809877787033717,9.793550290907177,18_A-B,TCM,TCM_H0-death-mean,18_TCM_A-B_H0-death-mean
317,A,B,18,TCM_A-B_H0-death-sd,626.0,0.4350604202015349,35,40,9.846278001808903,15.227737950247512,18_A-B,TCM,TCM_H0-death-sd,18_TCM_A-B_H0-death-sd
318,A,B,18,TCM_A-B_H1-birth-mean,745.0,0.6365093737748775,35,40,17.342611463446367,17.396697815981778,18_A-B,TCM,TCM_H1-birth-mean,18_TCM_A-B_H1-birth-mean
319,A,B,18,TCM_A-B_H1-death-mean,669.0,0.7460088312029827,35,40,25.18327026367188,30.03956079151895,18_A-B,TCM,TCM_H1-death-mean,18_TCM_A-B_H1-death-mean
320,A,B,18,TCM_A-B_H1-death-sd,624.0,0.4226679016172521,35,40,6.557312658676232,14.175219727531932,18_A-B,TCM,TCM_H1-death-sd,18_TCM_A-B_H1-death-sd
321,A,B,18,TCM_A-B_H1-persistence-mean,618.0,0.3867531045481333,35,40,4.639845530192058,15.373983087595441,18_A-B,TCM,TCM_H1-persistence-mean,18_TCM_A-B_H1-persistence-mean
322,A,B,18,TCM_A-B_H1-persistence-sd,640.0,0.5274632343225683,35,40,6.473967679219976,15.525446741280966,18_A-B,TCM,TCM_H1-persistence-sd,18_TCM_A-B_H1-persistence-sd
323,A,B,19,WassersteinDistance_A-B,43.0,7.977966812224938e-05,29,13,39.555771301396085,105.59888699872882,19_A-B,WassersteinDistance,WassersteinDistance,19_WassersteinDistance_A-B
324,A,B,19,PCF_A-B_gmax,375.0,4.180246877309792e-07,29,13,3.0563236239573577,1.0050095760991895,19_A-B,PCF,PCF_gmax,19_PCF_A-B_gmax
325,A,B,19,PCF_A-B_rpeak,0.0,1.1751188814699355e-07,29,13,5.0,135.0,19_A-B,PCF,PCF_rpeak,19_PCF_A-B_rpeak
326,A,B,19,PCF_A-B_gmin,377.0,3.137814550099806e-07,29,13,1.013962601178764,0.1091155670165474,19_A-B,PCF,PCF_gmin,19_PCF_A-B_gmin
327,A,B,19,PCF_A-B_rtrough,377.0,2.231402870533007e-07,29,13,135.0,0.0,19_A-B,PCF,PCF_rtrough,19_PCF_A-B_rtrough
328,A,B,19,PCF_A-B_int0_20,377.0,3.137814550099806e-07,29,13,57.3643488942628,3.2517293620971763,19_A-B,PCF,PCF_int0_20,19_PCF_A-B_int0_20
329,A,B,19,PCF_A-B_int0_40,377.0,3.137814550099806e-07,29,13,103.05583621097789,12.59154135757904,19_A-B,PCF,PCF_int0_40,19_PCF_A-B_int0_40
330,A,B,19,PCF_A-B_int0_100,377.0,3.137814550099806e-07,29,13,180.5560248801341,59.90353402736527,19_A-B,PCF,PCF_int0_100,19_PCF_A-B_int0_100
331,A,B,19,TCM_A-B_H0-nBars,231.5,0.24676751112046946,29,13,18.0,14.0,19_A-B,TCM,TCM_H0-nBars,19_TCM_A-B_H0-nBars
332,A,B,19,TCM_A-B_H1-nBars,238.0,0.18145045038751084,29,13,15.0,12.0,19_A-B,TCM,TCM_H1-nBars,19_TCM_A-B_H1-nBars
333,A,B,19,TCM_A-B_H0-death-mean,171.0,0.6437053140549406,29,13,9.460644117645597,10.900308734318244,19_A-B,TCM,TCM_H0-death-mean,19_TCM_A-B_H0-death-mean
334,A,B,19,TCM_A-B_H0-death-sd,113.0,0.04129569664320527,29,13,12.96601383666169,30.659398401563703,19_A-B,TCM,TCM_H0-death-sd,19_TCM_A-B_H0-death-sd
335,A,B,19,TCM_A-B_H1-birth-mean,196.0,0.8489555639335509,29,13,19.05870647863908,16.652946698213263,19_A-B,TCM,TCM_H1-birth-mean,19_TCM_A-B_H1-birth-mean
336,A,B,19,TCM_A-B_H1-death-mean,150.0,0.30119317577458504,29,13,28.963171763853595,39.40437663685192,19_A-B,TCM,TCM_H1-death-mean,19_TCM_A-B_H1-death-mean
337,A,B,19,TCM_A-B_H1-death-sd,110.0,0.033823402489877294,29,13,11.421771177316757,29.78297883851592,19_A-B,TCM,TCM_H1-death-sd,19_TCM_A-B_H1-death-sd
338,A,B,19,TCM_A-B_H1-persistence-mean,115.0,0.047018429519711906,29,13,9.69196367263794,24.11752180159092,19_A-B,TCM,TCM_H1-persistence-mean,19_TCM_A-B_H1-persistence-mean
339,A,B,19,TCM_A-B_H1-persistence-sd,106.0,0.025681128255265848,29,13,10.52627034534996,31.84065324014833,19_A-B,TCM,TCM_H1-persistence-sd,19_TCM_A-B_H1-persistence-sd
340,A,B,20,WassersteinDistance_A-B,353.0,8.34521673198293e-05,33,45,39.90699419435775,101.46816596214906,20_A-B,WassersteinDistance,WassersteinDistance,20_WassersteinDistance_A-B
341,A,B,20,PCF_A-B_gmax,1395.0,4.2758427941602483e-11,33,45,2.838837187798082,1.1132761257411443,20_A-B,PCF,PCF_gmax,20_PCF_A-B_gmax
342,A,B,20,PCF_A-B_rpeak,315.0,1.2181519352732977e-05,33,45,5.0,55.0,20_A-B,PCF,PCF_rpeak,20_PCF_A-B_rpeak
343,A,B,20,PCF_A-B_gmin,1106.0,0.00024131507891364363,33,45,0.974195443575006,0.9141900395128248,20_A-B,PCF,PCF_gmin,20_PCF_A-B_gmin
344,A,B,20,PCF_A-B_rtrough,1256.0,1.7710230547027056e-07,33,45,110.0,20.0,20_A-B,PCF,PCF_rtrough,20_PCF_A-B_rtrough
345,A,B,20,PCF_A-B_int0_20,1438.0,2.0789568493234144e-12,33,45,54.5361431265076,20.08707652530163,20_A-B,PCF,PCF_int0_20,20_PCF_A-B_int0_20
346,A,B,20,PCF_A-B_int0_40,1418.0,8.682539327907778e-12,33,45,97.1816831396527,39.67207553661222,20_A-B,PCF,PCF_int0_40,20_PCF_A-B_int0_40
347,A,B,20,PCF_A-B_int0_100,1375.0,1.638219448733812e-10,33,45,188.25784276669924,99.79549779558327,20_A-B,PCF,PCF_int0_100,20_PCF_A-B_int0_100
348,A,B,20,TCM_A-B_H0-nBars,904.5,0.10171012097147164,33,45,18.0,13.0,20_A-B,TCM,TCM_H0-nBars,20_TCM_A-B_H0-nBars
349,A,B,20,TCM_A-B_H1-nBars,913.0,0.08496813471685127,33,45,16.0,13.0,20_A-B,TCM,TCM_H1-nBars,20_TCM_A-B_H1-nBars
350,A,B,20,TCM_A-B_H0-death-mean,908.0,0.0951619715471184,33,45,9.292487339810892,6.520762678742825,20_A-B,TCM,TCM_H0-death-mean,20_TCM_A-B_H0-death-mean
351,A,B,20,TCM_A-B_H0-death-sd,603.0,0.15977860721007198,33,45,14.371488954374453,18.317925939075977,20_A-B,TCM,TCM_H0-death-sd,20_TCM_A-B_H0-death-sd
352,A,B,20,TCM_A-B_H1-birth-mean,939.0,0.04744539786003873,33,45,14.91027730703354,8.644460691346062,20_A-B,TCM,TCM_H1-birth-mean,20_TCM_A-B_H1-birth-mean
353,A,B,20,TCM_A-B_H1-death-mean,847.0,0.2928757337887683,33,45,30.94248783588409,20.60163954326085,20_A-B,TCM,TCM_H1-death-mean,20_TCM_A-B_H1-death-mean
354,A,B,20,TCM_A-B_H1-death-sd,653.0,0.36805259357261055,33,45,11.520335518946814,15.324010835729233,20_A-B,TCM,TCM_H1-death-sd,20_TCM_A-B_H1-death-sd
355,A,B,20,TCM_A-B_H1-persistence-mean,734.0,0.9355132847436558,33,45,16.72974978322568,7.484666051401291,20_A-B,TCM,TCM_H1-persistence-mean,20_TCM_A-B_H1-persistence-mean
356,A,B,20,TCM_A-B_H1-persistence-sd,715.0,0.7847976554045488,33,45,14.3479186370184,10.953015357361744,20_A-B,TCM,TCM_H1-persistence-sd,20_TCM_A-B_H1-persistence-sd
357,A,B,21,WassersteinDistance_A-B,318.0,0.007132088575842912,25,17,82.05954189062543,35.94609213198694,21_A-B,WassersteinDistance,WassersteinDistance,21_WassersteinDistance_A-B
358,A,B,21,PCF_A-B_gmax,1.0,6.414253157464739e-08,25,17,1.0208557045523348,3.0568148558538946,21_A-B,PCF,PCF_gmax,21_PCF_A-B_gmax
359,A,B,21,PCF_A-B_rpeak,425.0,4.046627307992353e-08,25,17,105.0,10.0,21_A-B,PCF,PCF_rpeak,21_PCF_A-B_rpeak
360,A,B,21,PCF_A-B_gmin,0.0,5.5577528731733226e-08,25,17,0.1339728136804556,1.0267626655407938,21_A-B,PCF,PCF_gmin,21_PCF_A-B_gmin
361,A,B,21,PCF_A-B_rtrough,0.0,3.12034658251799e-08,25,17,5.0,140.0,21_A-B,PCF,PCF_rtrough,21_PCF_A-B_rtrough
362,A,B,21,PCF_A-B_int0_20,0.0,5.5577528731733226e-08,25,17,4.663166093352926,58.78464673534658,21_A-B,PCF,PCF_int0_20,21_PCF_A-B_int0_20
363,A,B,21,PCF_A-B_int0_40,0.0,5.5577528731733226e-08,25,17,17.920426101316224,104.4121249427702,21_A-B,PCF,PCF_int0_40,21_PCF_A-B_int0_40
364,A,B,21,PCF_A-B_int0_100,0.0,5.5577528731733226e-08,25,17,69.69617297467266,193.46304750809523,21_A-B,PCF,PCF_int0_100,21_PCF_A-B_int0_100
365,A,B,21,TCM_A-B_H0-nBars,246.5,0.3895559135133254,25,17,17.0,14.0,21_A-B,TCM,TCM_H0-nBars,21_TCM_A-B_H0-nBars
366,A,B,21,TCM_A-B_H1-nBars,217.0,0.9180818881913152,25,17,15.0,15.0,21_A-B,TCM,TCM_H1-nBars,21_TCM_A-B_H1-nBars
367,A,B,21,TCM_A-B_H0-death-mean,108.0,0.007699105360221116,25,17,5.485047234343883,13.27932296792666,21_A-B,TCM,TCM_H0-death-mean,21_TCM_A-B_H0-death-mean
368,A,B,21,TCM_A-B_H0-death-sd,168.0,0.2595332729961103,25,17,11.235271695012097,11.974511280930754,21_A-B,TCM,TCM_H0-death-sd,21_TCM_A-B_H0-death-sd
369,A,B,21,TCM_A-B_H1-birth-mean,126.0,0.02754262475973312,25,17,13.325194358825684,19.739874559290268,21_A-B,TCM,TCM_H1-birth-mean,21_TCM_A-B_H1-birth-mean
370,A,B,21,TCM_A-B_H1-death-mean,148.0,0.10100669319890475,25,17,17.22734074365525,30.58770351409912,21_A-B,TCM,TCM_H1-death-mean,21_TCM_A-B_H1-death-mean
371,A,B,21,TCM_A-B_H1-death-sd,191.0,0.5904924167418139,25,17,4.655864825694203,9.645341671399583,21_A-B,TCM,TCM_H1-death-sd,21_TCM_A-B_H1-death-sd
372,A,B,21,TCM_A-B_H1-persistence-mean,184.0,0.47306761727069435,25,17,4.213969782779091,10.599518699305396,21_A-B,TCM,TCM_H1-persistence-mean,21_TCM_A-B_H1-persistence-mean
373,A,B,21,TCM_A-B_H1-persistence-sd,166.0,0.23849984089760634,25,17,6.81208867820088,12.727812086520746,21_A-B,TCM,TCM_H1-persistence-sd,21_TCM_A-B_H1-persistence-sd
374,A,B,22,WassersteinDistance_A-B,879.0,0.2899750347790223,43,47,83.2001871051871,95.3200371902874,22_A-B,WassersteinDistance,WassersteinDistance,22_WassersteinDistance_A-B
375,A,B,22,PCF_A-B_gmax,1162.0,0.22256723258376543,43,47,1.0270959941315077,1.0198436736930705,22_A-B,PCF,PCF_gmax,22_PCF_A-B_gmax
376,A,B,22,PCF_A-B_rpeak,964.0,0.7082293611418109,43,47,130.0,125.0,22_A-B,PCF,PCF_rpeak,22_PCF_A-B_rpeak
377,A,B,22,PCF_A-B_gmin,1053.0,0.7344076634261842,43,47,0.1283962304712956,0.1169424423128486,22_A-B,PCF,PCF_gmin,22_PCF_A-B_gmin
378,A,B,22,PCF_A-B_rtrough,902.5,0.35100874683759087,43,47,5.0,5.0,22_A-B,PCF,PCF_rtrough,22_PCF_A-B_rtrough
379,A,B,22,PCF_A-B_int0_20,1059.0,0.6982167759294311,43,47,4.269564164642482,3.8438073585230206,22_A-B,PCF,PCF_int0_20,22_PCF_A-B_int0_20
380,A,B,22,PCF_A-B_int0_40,1049.0,0.7588799622061397,43,47,15.603894905336947,14.323216274954987,22_A-B,PCF,PCF_int0_40,22_PCF_A-B_int0_40
381,A,B,22,PCF_A-B_int0_100,1102.0,0.46229741635612465,43,47,67.69421208071762,65.27183392345344,22_A-B,PCF,PCF_int0_100,22_PCF_A-B_int0_100
382,A,B,22,TCM_A-B_H0-nBars,1044.0,0.7895165752963703,43,47,18.0,15.0,22_A-B,TCM,TCM_H0-nBars,22_TCM_A-B_H0-nBars
383,A,B,22,TCM_A-B_H1-nBars,1077.0,0.5931398198501556,43,47,16.0,14.0,22_A-B,TCM,TCM_H1-nBars,22_TCM_A-B_H1-nBars
384,A,B,22,TCM_A-B_H0-death-mean,997.0,0.9163679765930962,43,47,6.698822053996,6.900544059711198,22_A-B,TCM,TCM_H0-death-mean,22_TCM_A-B_H0-death-mean
385,A,B,22,TCM_A-B_H0-death-sd,933.0,0.5339540064967463,43,47,11.729689903988248,13.249529256872044,22_A-B,TCM,TCM_H0-death-sd,22_TCM_A-B_H0-death-sd
386,A,B,22,TCM_A-B_H1-birth-mean,948.0,0.6165004094980381,43,47,12.227481219503614,11.366348445415497,22_A-B,TCM,TCM_H1-birth-mean,22_TCM_A-B_H1-birth-mean
387,A,B,22,TCM_A-B_H1-death-mean,910.0,0.41922401518188324,43,47,21.29449664346508,25.77503289116753,22_A-B,TCM,TCM_H1-death-mean,22_TCM_A-B_H1-death-mean
388,A,B,22,TCM_A-B_H1-death-sd,863.0,0.23506226952299292,43,47,8.782862673277263,13.00598230185786,22_A-B,TCM,TCM_H1-death-sd,22_TCM_A-B_H1-death-sd
389,A,B,22,TCM_A-B_H1-persistence-mean,884.0,0.30877872814817753,43,47,6.000875997543335,13.118060098340116,22_A-B,TCM,TCM_H1-persistence-mean,22_TCM_A-B_H1-persistence-mean
390,A,B,22,TCM_A-B_H1-persistence-sd,871.0,0.26152336089469774,43,47,9.081462645484557,11.193125408159338,22_A-B,TCM,TCM_H1-persistence-sd,22_TCM_A-B_H1-persistence-sd
391,A,B,23,WassersteinDistance_A-B,755.0,0.008390974733156153,48,46,81.71225396467898,105.75614900876353,23_A-B,WassersteinDistance,WassersteinDistance,23_WassersteinDistance_A-B
392,A,B,23,PCF_A-B_gmax,306.0,1.6196164816364324e-09,48,46,1.0172715734734599,1.1619724084517458,23_A-B,PCF,PCF_gmax,23_PCF_A-B_gmax
393,A,B,23,PCF_A-B_rpeak,1776.5,3.477860233754551e-07,48,46,120.0,22.5,23_A-B,PCF,PCF_rpeak,23_PCF_A-B_rpeak
394,A,B,23,PCF_A-B_gmin,121.0,1.0755471150980288e-13,48,46,0.1364889900266832,0.8860617980104111,23_A-B,PCF,PCF_gmin,23_PCF_A-B_gmin
395,A,B,23,PCF_A-B_rtrough,475.0,1.2154846433880213e-06,48,46,5.0,47.5,23_A-B,PCF,PCF_rtrough,23_PCF_A-B_rtrough
396,A,B,23,PCF_A-B_int0_20,139.0,2.9842734408205097e-13,48,46,3.9879205568681018,21.410236544628383,23_A-B,PCF,PCF_int0_20,23_PCF_A-B_int0_20
397,A,B,23,PCF_A-B_int0_40,215.0,1.8138821475614638e-11,48,46,15.325635621004567,41.4747547192808,23_A-B,PCF,PCF_int0_40,23_PCF_A-B_int0_40
398,A,B,23,PCF_A-B_int0_100,215.0,1.8138821475614638e-11,48,46,67.17727600657949,101.55146348143575,23_A-B,PCF,PCF_int0_100,23_PCF_A-B_int0_100
399,A,B,23,TCM_A-B_H0-nBars,1288.5,0.16333809582244452,48,46,17.0,14.0,23_A-B,TCM,TCM_H0-nBars,23_TCM_A-B_H0-nBars
400,A,B,23,TCM_A-B_H1-nBars,1366.0,0.04750192544547403,48,46,15.5,12.5,23_A-B,TCM,TCM_H1-nBars,23_TCM_A-B_H1-nBars
401,A,B,23,TCM_A-B_H0-death-mean,1764.0,6.094363386206817e-07,48,46,6.239098107989412,0.4912333215655804,23_A-B,TCM,TCM_H0-death-mean,23_TCM_A-B_H0-death-mean
402,A,B,23,TCM_A-B_H0-death-sd,1040.0,0.6310216177963943,48,46,11.648500371371748,14.804265662309007,23_A-B,TCM,TCM_H0-death-sd,23_TCM_A-B_H0-death-sd
403,A,B,23,TCM_A-B_H1-birth-mean,1623.0,8.791430047522219e-05,48,46,11.874954876395478,5.729538770970079,23_A-B,TCM,TCM_H1-birth-mean,23_TCM_A-B_H1-birth-mean
404,A,B,23,TCM_A-B_H1-death-mean,1590.0,0.00024053349997371637,48,46,25.813166202642982,15.738037893509802,23_A-B,TCM,TCM_H1-death-mean,23_TCM_A-B_H1-death-mean
405,A,B,23,TCM_A-B_H1-death-sd,1128.0,0.8589233216649339,48,46,10.92274185104691,9.774764439206855,23_A-B,TCM,TCM_H1-death-sd,23_TCM_A-B_H1-death-sd
406,A,B,23,TCM_A-B_H1-persistence-mean,1318.0,0.10634722766394737,48,46,9.588970227434766,6.12259211679477,23_A-B,TCM,TCM_H1-persistence-mean,23_TCM_A-B_H1-persistence-mean
407,A,B,23,TCM_A-B_H1-persistence-sd,1276.0,0.1945762821236755,48,46,10.323675364542954,9.481880075211265,23_A-B,TCM,TCM_H1-persistence-sd,23_TCM_A-B_H1-persistence-sd
408,A,B,24,WassersteinDistance_A-B,305.0,0.00019525831886726223,13,27,109.56203116942132,59.58014225351381,24_A-B,WassersteinDistance,WassersteinDistance,24_WassersteinDistance_A-B
409,A,B,24,PCF_A-B_gmax,6.0,1.0601321711249348e-06,13,27,1.1871530797993792,3.6695018834920536,24_A-B,PCF,PCF_gmax,24_PCF_A-B_gmax
410,A,B,24,PCF_A-B_rpeak,278.5,0.0008095398050723191,13,27,30.0,0.0,24_A-B,PCF,PCF_rpeak,24_PCF_A-B_rpeak
411,A,B,24,PCF_A-B_gmin,36.0,5.9739129239336374e-05,13,27,0.7903355379382019,0.9731813644220256,24_A-B,PCF,PCF_gmin,24_PCF_A-B_gmin
412,A,B,24,PCF_A-B_rtrough,48.5,0.00014217087108705015,13,27,110.0,145.0,24_A-B,PCF,PCF_rtrough,24_PCF_A-B_rtrough
413,A,B,24,PCF_A-B_int0_20,7.0,1.226805156222854e-06,13,27,20.14790821977167,69.02116802431377,24_A-B,PCF,PCF_int0_20,24_PCF_A-B_int0_20
414,A,B,24,PCF_A-B_int0_40,7.0,1.226805156222854e-06,13,27,40.97363227913201,117.54677142525075,24_A-B,PCF,PCF_int0_40,24_PCF_A-B_int0_40
415,A,B,24,PCF_A-B_int0_100,12.0,2.5154202680757852e-06,13,27,98.5294673131704,203.89999821548705,24_A-B,PCF,PCF_int0_100,24_PCF_A-B_int0_100
416,A,B,24,TCM_A-B_H0-nBars,174.0,0.9768903387558125,13,27,12.0,12.0,24_A-B,TCM,TCM_H0-nBars,24_TCM_A-B_H0-nBars
417,A,B,24,TCM_A-B_H1-nBars,116.0,0.0874631905638446,13,27,10.0,14.0,24_A-B,TCM,TCM_H1-nBars,24_TCM_A-B_H1-nBars
418,A,B,24,TCM_A-B_H0-death-mean,58.0,0.0007286784470484361,13,27,-0.4710585777337345,12.027666211690848,24_A-B,TCM,TCM_H0-death-mean,24_TCM_A-B_H0-death-mean
419,A,B,24,TCM_A-B_H0-death-sd,155.0,0.5635809548192279,13,27,22.56571697137244,22.81532647370128,24_A-B,TCM,TCM_H0-death-sd,24_TCM_A-B_H0-death-sd
420,A,B,24,TCM_A-B_H1-birth-mean,59.0,0.0008090540745398565,13,27,4.04027874653156,20.665845598493306,24_A-B,TCM,TCM_H1-birth-mean,24_TCM_A-B_H1-birth-mean
421,A,B,24,TCM_A-B_H1-death-mean,101.0,0.032609065370360034,13,27,13.745402188306407,40.73682670593261,24_A-B,TCM,TCM_H1-death-mean,24_TCM_A-B_H1-death-mean
422,A,B,24,TCM_A-B_H1-death-sd,152.0,0.5065876606875535,13,27,8.612512429061448,18.960134814936797,24_A-B,TCM,TCM_H1-death-sd,24_TCM_A-B_H1-death-sd
423,A,B,24,TCM_A-B_H1-persistence-mean,135.0,0.24806522164475941,13,27,10.806018264750795,19.50654871868236,24_A-B,TCM,TCM_H1-persistence-mean,24_TCM_A-B_H1-persistence-mean
424,A,B,24,TCM_A-B_H1-persistence-sd,133.0,0.22520070100245482,13,27,10.13679747074512,21.268945630510284,24_A-B,TCM,TCM_H1-persistence-sd,24_TCM_A-B_H1-persistence-sd
425,A,B,25,WassersteinDistance_A-B,553.0,0.20121497199030813,32,29,96.58757744741413,85.34150751013722,25_A-B,WassersteinDistance,WassersteinDistance,25_WassersteinDistance_A-B
426,A,B,25,PCF_A-B_gmax,828.0,1.5243991385832219e-07,32,29,1.1366899793561485,1.0176354462955113,25_A-B,PCF,PCF_gmax,25_PCF_A-B_gmax
427,A,B,25,PCF_A-B_rpeak,267.5,0.004560266494531479,32,29,50.0,110.0,25_A-B,PCF,PCF_rpeak,25_PCF_A-B_rpeak
428,A,B,25,PCF_A-B_gmin,903.0,2.408741490027827e-10,32,29,0.8754070631082012,0.1403265542331357,25_A-B,PCF,PCF_gmin,25_PCF_A-B_gmin
429,A,B,25,PCF_A-B_rtrough,773.5,5.820422122552638e-06,32,29,52.5,5.0,25_A-B,PCF,PCF_rtrough,25_PCF_A-B_rtrough
430,A,B,25,PCF_A-B_int0_20,901.0,2.9036414344208005e-10,32,29,19.764691734184822,3.7435411891077512,25_A-B,PCF,PCF_int0_20,25_PCF_A-B_int0_20
431,A,B,25,PCF_A-B_int0_40,890.0,7.997444030948915e-10,32,29,40.57096168198426,12.76438934404328,25_A-B,PCF,PCF_int0_40,25_PCF_A-B_int0_40
432,A,B,25,PCF_A-B_int0_100,881.0,1.7988417429200134e-09,32,29,99.22038773201038,63.84577658880663,25_A-B,PCF,PCF_int0_100,25_PCF_A-B_int0_100
433,A,B,25,TCM_A-B_H0-nBars,349.0,0.09746954361063417,32,29,15.0,18.0,25_A-B,TCM,TCM_H0-nBars,25_TCM_A-B_H0-nBars
434,A,B,25,TCM_A-B_H1-nBars,316.5,0.03320959680870168,32,29,11.5,16.0,25_A-B,TCM,TCM_H1-nBars,25_TCM_A-B_H1-nBars
435,A,B,25,TCM_A-B_H0-death-mean,205.0,0.00018906183101918903,32,29,1.4668596084125198,6.639177381706734,25_A-B,TCM,TCM_H0-death-mean,25_TCM_A-B_H0-death-mean
436,A,B,25,TCM_A-B_H0-death-sd,481.0,0.8116566376452137,32,29,15.360628243296727,10.989151503019848,25_A-B,TCM,TCM_H0-death-sd,25_TCM_A-B_H0-death-sd
437,A,B,25,TCM_A-B_H1-birth-mean,261.0,0.003450534367484659,32,29,4.53538955936092,13.260954408084643,25_A-B,TCM,TCM_H1-birth-mean,25_TCM_A-B_H1-birth-mean
438,A,B,25,TCM_A-B_H1-death-mean,315.0,0.031984470005019,32,29,16.093468341661115,22.08171147108078,25_A-B,TCM,TCM_H1-death-mean,25_TCM_A-B_H1-death-mean
439,A,B,25,TCM_A-B_H1-death-sd,452.0,0.8680936037291574,32,29,8.472403201808683,8.47963835741324,25_A-B,TCM,TCM_H1-death-sd,25_TCM_A-B_H1-death-sd
440,A,B,25,TCM_A-B_H1-persistence-mean,424.0,0.5683722569841796,32,29,8.795406891749455,7.621972475242801,25_A-B,TCM,TCM_H1-persistence-mean,25_TCM_A-B_H1-persistence-mean
441,A,B,25,TCM_A-B_H1-persistence-sd,396.0,0.3296494073819888,32,29,8.461262471005263,9.462461596208602,25_A-B,TCM,TCM_H1-persistence-sd,25_TCM_A-B_H1-persistence-sd
442,A,B,26,WassersteinDistance_A-B,560.0,0.9400520468044024,41,27,108.96858211093868,109.11928879581345,26_A-B,WassersteinDistance,WassersteinDistance,26_WassersteinDistance_A-B
443,A,B,26,PCF_A-B_gmax,731.0,0.026518637186039584,41,27,1.1655437804340327,1.0761262504318228,26_A-B,PCF,PCF_gmax,26_PCF_A-B_gmax
444,A,B,26,PCF_A-B_rpeak,440.0,0.1548057849988878,41,27,15.0,40.0,26_A-B,PCF,PCF_rpeak,26_PCF_A-B_rpeak
445,A,B,26,PCF_A-B_gmin,601.0,0.555793190339646,41,27,0.8768124369727847,0.8550019633677519,26_A-B,PCF,PCF_gmin,26_PCF_A-B_gmin
446,A,B,26,PCF_A-B_rtrough,622.5,0.38692542046426803,41,27,40.0,25.0,26_A-B,PCF,PCF_rtrough,26_PCF_A-B_rtrough
447,A,B,26,PCF_A-B_int0_20,683.0,0.1059008197179581,41,27,20.551116052001145,19.42528756702132,26_A-B,PCF,PCF_int0_20,26_PCF_A-B_int0_20
448,A,B,26,PCF_A-B_int0_40,671.0,0.14251574157189245,41,27,40.36768584736703,39.375468505372496,26_A-B,PCF,PCF_int0_40,26_PCF_A-B_int0_40
449,A,B,26,PCF_A-B_int0_100,655.0,0.20553402307789792,41,27,100.65198106620002,98.89055397382911,26_A-B,PCF,PCF_int0_100,26_PCF_A-B_int0_100
450,A,B,26,TCM_A-B_H0-nBars,581.5,0.7297216826479338,41,27,12.0,13.0,26_A-B,TCM,TCM_H0-nBars,26_TCM_A-B_H0-nBars
